Speaker 1	00:00:02:00	V1	White	(Speaker 1)  I Tyskland...
Reinfeldt	00:30:13:00	V1	White	(Reinfeldt)  att kronprinsessan i sin tidigare roll bodde ju då ute på Drottningholm, fast i en egen del som inte var så stor och omfattande. Och när hon nu skulle gifta sig och kunna bilda familj kanske man kan tycka det är lite udda att man ska bo precis bredvid mamma och pappa, även om det är regenter
Reinfeldt	00:30:13:00	V1	White	(Reinfeldt)  vi talar om. Och att de inte fick liksom ett större eget utrymme, givet också den rätt omfattande officiella arbetsdel som både kronprinsessan och prins Daniel har. Vi tyckte kanske att Haga slott, som ju tillkom mycket, idén var ju att det kunde ju regeringen använda, som det hette,
Reinfeldt	00:30:13:00	V1	White	(Reinfeldt)  för inkommande arbetsbesök av olika slag. Alltså inte kungar och regenter utan mer premiärministrar, andra ministrar. Men vi kunde konstatera att det var ingen som bad att få bo på Haga slott, utan de bodde på hotell inne i Stockholm city. Så det som möjligen hade varit idén användes
Reinfeldt	00:30:13:00	V1	White	(Reinfeldt)  det inte för. Jag ska inte säga att det bara stod där, men vi använde det inte fullt ut. Så idén blev väl då att är inte det ett bra sätt att återgälda detta till, precis som påpekades, det faktum att faktiskt Hagasessorna och vår nuvarande kung föddes här, att återgå till det. Det vi
Reinfeldt	00:30:13:00	V1	White	(Reinfeldt)  insåg, naturligtvis, var att det blir en stor diskussion, med säkerhet och allt som gäller, hur det skulle byggas på ett sätt så att det kunde fungera. Det var inte alls anpassat, kan man säga. Jag har varit där flera gånger innan det byggdes om för en förhoppningsvis stor barnfamilj,
Reinfeldt	00:30:13:00	V1	White	(Reinfeldt)  så det behövdes göras om en hel del. Men jag är oerhört glad att vi kunde göra det och att det kan få vara en välfungerande bas också för kronprinsessan och prins Daniel.
Speaker 1	00:32:29:00	V1	White	(Speaker 1)  Du fick ju även vara med och inspektera Estelle när hon föddes. Det här är ju också en del av monarkin. Hur var den upplevelsen?
Reinfeldt	00:32:42:00	V1	White	(Reinfeldt)  Jamen det var också speciellt. Även det beskrivs ju som konstigt. Men då är vi där igen. Det här är samgiftet mellan blodsbandsprincipen och demokratin. Det vill säga, om blodsband är principen, framförallt om man kan den svenska och kungahistorien lite bakåt, så förstår man
Reinfeldt	00:32:42:00	V1	White	(Reinfeldt)  att det spelar alltså roll att det är barn fött av rätt moder, eftersom det är blodsband som så att säga innebär att man ska bli kung eller drottning, och då vill man helt enkelt ta kontroll över det. Och därför finns det en inspektion som har beskrivits som lite makaber. Barn har burits
Reinfeldt	00:32:42:00	V1	White	(Reinfeldt)  in nyfödda på silverfat, eller i silverskålar och liknande. Och det var inte det vi gjorde, som kanske ska understrykas, utan någon dag efter så åkte jag tillsammans med talmannen och riksmarskalken ut till Haga slott. Och som den pliktmänniska kronprinsessan är så mötte hon
Reinfeldt	00:32:42:00	V1	White	(Reinfeldt)  upp oss trots att hon var väldigt nyförlöst, och vi fick titta på Estelle, och sedan med sigill och motsvarande så konstaterade vi att nu hade en tronarvinge fötts. Och då är vi där igen. Det är återigen ett sätt att markera den konstitutionella monarkin. Det är en monarki i en demokrati.
Reinfeldt	00:32:42:00	V1	White	(Reinfeldt)  Alltså är demokratins främsta företrädare på plats för att markera hur vi hänger ihop. Dock skönt att det inte gick till på så sätt som det gjorde längre tillbaka i historien, kan man säga.
Speaker 1	00:34:19:00	V1	White	(Speaker 1)  Kungen har ju levt ett liv före att han blev kung också såklart, i 27 år. Men det som vi fokuserar på är ju de här 50 åren. det första guldjubileum som en svensk monark någonsin har upplevt. Om du tittar tillbaka, hur tycker du att Sverige har förändrats sedan 1973?
Reinfeldt	00:34:43:00	V1	White	(Reinfeldt)  Ja, det är nästan så man måste hämta andan när man ska svara på det. Jag är ju åtta år gammal 1973, så det här är något som också jag upplever är en mer sluten nation. Oljekriserna kom ju då, och vi fick det första exemplet på att vi var oljeberoende. Vi hade en stor energidiskussion på
Reinfeldt	00:34:43:00	V1	White	(Reinfeldt)  70-talet. Lågkonjunktur, stora problem i Sverige, och jag upplever att från det har vi gjort en enorm resa, öppnat upp mot världen, vuxit fram som en väldigt stark både entreprenöriell men också välfärdsnation, och människor har fått det enormt mycket bättre. Och då menar jag
Reinfeldt	00:34:43:00	V1	White	(Reinfeldt)  att i breda folklager kan vi se hur förbättringarna har brutit igenom. Sedan hela den teknologiska, digitala omvandlingen av vårt land. Men också naturligtvis sociala mediers inträde och sådant som jag tror har förändrat både politikens villkor och upplevelser från kungahuset.
Reinfeldt	00:34:43:00	V1	White	(Reinfeldt)  Bara som ett litet exempel: Vad har hänt med kamerorna? När jag kom in i politiken och när kungen var ung och ny, då tog en fotograf en bild för att sedan gå och framkalla den, och så fick man se hur det blev. Det var ofta ett genomtänkt sätt att ta en bild. Moderna kameror smattrar och tar
Reinfeldt	00:34:43:00	V1	White	(Reinfeldt)  hundratals bilder i följd och tas sedan fram digitalt, och kan vidareförmedlas på sekunden. Jag tror vi underskattar vilken enorm förskjutning, bara det hur kameror har utvecklats, och vad det betyder för alla offentliga personer, kungar såväl som statsministrar. Så det är
Reinfeldt	00:34:43:00	V1	White	(Reinfeldt)  nästan svårt att ta in detta och kungen har varit regent över hela denna period. Det är precis som du påpekar väldigt sällsynt, även om det är väl så att nära nog hälften av Bernadotternas regenttid är ju Gustaf V och Carl XVI Gustaf tillsammans, och det säger ju något om de historiska
Reinfeldt	00:34:43:00	V1	White	(Reinfeldt)  perspektiven. Och kanske är det en poäng med det. Jag vet att kungen själv har påpekat det. Regeringar kommer och går, det gör ju även kungar och statschefer. Men det är lite skillnad i tidsperspektiv och det kanske är en del av poängen.
Speaker 1	00:37:11:00	V1	White	(Speaker 1)  Om du skulle få önska kungen någonting, att han skulle unna sig något i samband med jubileet, tycker du han har gjort ett bra jobb och finns det något han kan unna sig som han skulle må bra av?
Reinfeldt	00:37:28:00	V1	White	(Reinfeldt)  Jag är övertygad om att kungen, som i grunden är en människa med känslor, skulle må väldigt bra av att känna uppskattning och att förstå att för många så är han Sverige, eller det Sverige de har fötts in i och vuxit upp med. Det blir ju så. När jag var väldigt ung så relaterades ibland
Reinfeldt	00:37:28:00	V1	White	(Reinfeldt)  till den gamla kungen, alltså Gustaf VI Adolf. Men då får man börja bli lite till åren för att ens minnas det. För resten av svenskarna så är denna kung den kung som de har upplevt, och denna drottning. Jag tror att han många gånger känner den uppskattning som finns hos folket, en respekt
Reinfeldt	00:37:28:00	V1	White	(Reinfeldt)  för hans långa gärning. Många gånger otacksamt, ska man veta, för det är väldigt sällan vi får återspeglat vad kungen gör, hur mycket han gör, hur mycket han reser i Sverige, hur mycket han representerar Sverige utomlands, alla de middagar och alla de ceremoniell som han ansvarar
Reinfeldt	00:37:28:00	V1	White	(Reinfeldt)  för, inte minst kring Nobelprisets utdelning, bara för att ta ett exempel. Jag tror att den uppskattningen betyder jättemycket för honom, och jag hoppas att han de år som ligger framför kan känna det, känna att här finns en väldigt stark uppskattning.
Reinfeldt	00:38:45:00	V1	White	(Reinfeldt)  Det brukar ju påpekas ibland att en kung och drottning som blir lite till åren nästan blir ännu mer populära. Det är som att de är som bäst representant för ett land när de är lite ålderstigna. Det tycker jag kan vara en poäng, framförallt i vårt land där vi ibland har lite svårt för att
Reinfeldt	00:38:45:00	V1	White	(Reinfeldt)  uppskatta äldres gärning. Då tror jag kungen kan spela väldigt stor roll för att signalera att människor över 70 och väl över 80 kanske fortfarande kan göra stor nytta för vårt samhälle.
Speaker 1	00:39:17:00	V1	White	(Speaker 1)  Vackra ord, hördu du. Jonas?
Reinfeldt	00:39:20:00	V1	White	(Reinfeldt)  Alltså, jag hade egentligen bara en sak som jag blev nyfiken på, och jag tänkte, ni var inne på det här med medierna och det, men upplever du mediernas bevakning av kungahuset som ensidig? Det är ju mycket fokus på prinsar, prinsessor, bröllop, men inte det här viktiga arbetet de
Reinfeldt	00:39:20:00	V1	White	(Reinfeldt)  faktiskt gör för Sverige.
Reinfeldt	00:39:43:00	V1	White	(Reinfeldt)  Det var därför jag lade in det här på slutet. Men okej.
Speaker 1	00:39:46:00	V1	White	(Speaker 1)  Det här med att kommentera medier är en känslig nöt även för mig, vill jag säga.
Reinfeldt	00:39:51:00	V1	White	(Reinfeldt)  Ja, du får ställa den frågan då.
Jonas	00:39:54:00	V1	White	(Jonas)  Ja, men alltså, egentligen. Hur tycker du att medierapporteringen ser ut om vår kung? Kan media bli bättre?
Reinfeldt	00:40:05:00	V1	White	(Reinfeldt)  Dels så är min erfarenhet att medier inte är en enhetlig form. Det är väldigt stor skillnad till exempel på lokal bevakning runtom i Sverige, i lokaltidningar och liknande. Det är väldig skillnad mellan den typ av redaktionell granskning som nyhetsmedierna har och den kolorerade
Reinfeldt	00:40:05:00	V1	White	(Reinfeldt)  veckopressen, som naturligtvis betyder väldigt mycket för kungafamiljen, hur de beter sig. Jag tror att den har blivit mer offensiv. Jag tror att kungen ibland har vävts in i ett mer politiskt ifrågasättande, och också ställts till svars för möjliga politiska positioner, vilket
Reinfeldt	00:40:05:00	V1	White	(Reinfeldt)  ju i grunden egentligen inte var idén. Man försöker dra in kungafamiljen i politiska sammanhang. Det tycker jag att han har skött väldigt väl, att hållas ifrån, också kronprinsessan, men visst har han blivit tuffare. Det är överhuvudtaget så att medieklimatet har blivit mer
Reinfeldt	00:40:05:00	V1	White	(Reinfeldt)  uppdelat på fler. Det är en tuffare miljö journalister och granskare emellan, att liksom nå fram med olika typer av budskap. Och sociala medier har inneburit en enorm framflyttning. Och kamerornas utveckling. Många saker som har hänt. Trots denna enorma bevakning är jag helt
Reinfeldt	00:40:05:00	V1	White	(Reinfeldt)  övertygad om att kungafamiljen känner, precis som möjligen jag kunde känna någon gång, att det är mycket man gör som ni inte berättar om, och som är bra för Sverige och som visar att man intresserar sig och tycker om människor, och att man synliggör andra svenskars insatser och bryr
Reinfeldt	00:40:05:00	V1	White	(Reinfeldt)  sig om deras vardag. Så förmedlas inte det. Så det tror jag nog någon gång kanske har diskuterats i den kungliga miljön, att det vore en bättre balans om det också kunde berättas lite mer.
Speaker 1	00:42:01:00	V1	White	(Speaker 1)  Fantastiskt! Gud vilken underbar intervju!
Jonas	00:42:05:00	V1	White	(Jonas)  Lysande, lysande. Fascinerande att lyssna på dig. Va?
Reinfeldt	00:42:10:00	V1	White	(Reinfeldt)  Jaha, tack!
